description	enabled	ladder	min diff	version	op	param	value	class	numinputs	input 1	input 2	input 3	input 4	input 5	input 6	input 7	output	lvl	plvl	ilvl	mod 1	mod 1 chance	mod 1 param	mod 1 min	mod 1 max	mod 2	mod 2 chance	mod 2 param	mod 2 min	mod 2 max	mod 3	mod 3 chance	mod 3 param	mod 3 min	mod 3 max	mod 4	mod 4 chance	mod 4 param	mod 4 min	mod 4 max	mod 5	mod 5 chance	mod 5 param	mod 5 min	mod 5 max	output b	b lvl	b plvl	b ilvl	b mod 1	b mod 1 chance	b mod 1 param	b mod 1 min	b mod 1 max	b mod 2	b mod 2 chance	b mod 2 param	b mod 2 min	b mod 2 max	b mod 3	b mod 3 chance	b mod 3 param	b mod 3 min	b mod 3 max	b mod 4	b mod 4 chance	b mod 4 param	b mod 4 min	b mod 4 max	b mod 5	b mod 5 chance	b mod 5 param	b mod 5 min	b mod 5 max	output c	c lvl	c plvl	c ilvl	c mod 1	c mod 1 chance	c mod 1 param	c mod 1 min	c mod 1 max	c mod 2	c mod 2 chance	c mod 2 param	c mod 2 min	c mod 2 max	c mod 3	c mod 3 chance	c mod 3 param	c mod 3 min	c mod 3 max	c mod 4	c mod 4 chance	c mod 4 param	c mod 4 min	c mod 4 max	c mod 5	c mod 5 chance	c mod 5 param	c mod 5 min	c mod 5 max	*eol
Sacred Orb of Winter	1			100	18	292	0		2	mace,crf	sr63,qty=1						useitem			100	pierce-cold	100		24	24	hit-skill	100	45	18	20	hit-skill	100	64	15	16	dmg-cold	100		200	320	sacred	100		1	1																																																											0
Sacred Orb of Winter	1			100	18	292	0		2	scep,uni	sr63,qty=1						useitem			100	pierce-cold	100		24	24	hit-skill	100	45	18	20	hit-skill	100	64	15	16	dmg-cold	100		200	320	sacred	100		1	1																																																											0
Sacred Orb of Winter	1			100	18	292	0		2	scep,crf	sr63,qty=1						useitem			100	pierce-cold	100		24	24	hit-skill	100	45	18	20	hit-skill	100	64	15	16	dmg-cold	100		200	320	sacred	100		1	1																																																											0
Sacred Orb of Winter	1			100	18	292	0		2	swor,uni	sr63,qty=1						useitem			100	pierce-cold	100		24	24	hit-skill	100	45	18	20	hit-skill	100	64	15	16	dmg-cold	100		200	320	sacred	100		1	1																																																											0
Sacred Orb of Winter	1			100	18	292	0		2	swor,crf	sr63,qty=1						useitem			100	pierce-cold	100		24	24	hit-skill	100	45	18	20	hit-skill	100	64	15	16	dmg-cold	100		200	320	sacred	100		1	1																																																											0
Sacred Orb of Obedience	1			100	18	292	0		2	pole,uni	sr65,qty=1						useitem			100	kill-skill	100	52	30	21	crush	100		40	40	pierce-fire	100		25	25	res-all	100		20	30	sacred	100		1	1																																																											0
Sacred Orb of Obedience	1			100	18	292	0		2	pole,crf	sr65,qty=1						useitem			100	kill-skill	100	52	30	21	crush	100		40	40	pierce-fire	100		25	25	res-all	100		20	30	sacred	100		1	1																																																											0
Sacred Orb of Obedience	1			100	18	292	0		2	spea,uni	sr65,qty=1						useitem			100	kill-skill	100	52	30	21	crush	100		40	40	pierce-fire	100		25	25	res-all	100		20	30	sacred	100		1	1																																																											0
Sacred Orb of Obedience	1			100	18	292	0		2	spea,crf	sr65,qty=1						useitem			100	kill-skill	100	52	30	21	crush	100		40	40	pierce-fire	100		25	25	res-all	100		20	30	sacred	100		1	1																																																											0
Sacred Orb of Obedience	1			100	18	292	0		2	hamm,uni	sr65,qty=1						useitem			100	kill-skill	100	52	30	21	crush	100		40	40	pierce-fire	100		25	25	res-all	100		20	30	sacred	100		1	1																																																											0
Sacred Orb of Obedience	1			100	18	292	0		2	hamm,crf	sr65,qty=1						useitem			100	kill-skill	100	52	30	21	crush	100		40	40	pierce-fire	100		25	25	res-all	100		20	30	sacred	100		1	1																																																											0
Sacred Orb of Unbending Will	1			100	18	292	0		2	swor,uni	sr66,qty=1						useitem			100	skilltab	100	12	3	3	swing2	100		20	30	red-dmg	100		8	8	dmg%	100		20	50	sacred	100		1	1																																																											0
Sacred Orb of Unbending Will	1			100	18	292	0		2	swor,crf	sr66,qty=1						useitem			100	skilltab	100	12	3	3	swing2	100		20	30	red-dmg	100		8	8	dmg%	100		20	50	sacred	100		1	1																																																											0
Sacred Orb of Unbending Will	1			100	18	292	0		2	2hsw,uni	sr66,qty=1						useitem			100	skilltab	100	12	3	3	swing2	100		20	30	red-dmg	100		8	8	dmg%	100		20	50	sacred	100		1	1																																																											0
Sacred Orb of Unbending Will	1			100	18	292	0		2	2hsw,crf	sr66,qty=1						useitem			100	skilltab	100	12	3	3	swing2	100		20	30	red-dmg	100		8	8	dmg%	100		20	50	sacred	100		1	1																																																											0
Sacred Orb of Harmony	1			100	18	292	0		2	bow,uni	sr68,qty=1						useitem			100	aura	100	115	10	10	skill	100	32	3	6	mana-kill	100		2	2	dmg%	100		15	40	sacred	100		1	1																																																											0
Sacred Orb of Harmony	1			100	18	292	0		2	bow,crf	sr68,qty=1						useitem			100	aura	100	115	10	10	skill	100	32	3	6	mana-kill	100		2	2	dmg%	100		15	40	sacred	100		1	1																																																											0
Sacred Orb of Harmony	1			100	18	292	0		2	xbow,uni	sr68,qty=1						useitem			100	aura	100	115	10	10	skill	100	32	3	6	mana-kill	100		2	2	dmg%	100		15	40	sacred	100		1	1																																																											0
Sacred Orb of Harmony	1			100	18	292	0		2	xbow,crf	sr68,qty=1						useitem			100	aura	100	115	10	10	skill	100	32	3	6	mana-kill	100		2	2	dmg%	100		15	40	sacred	100		1	1																																																											0
Sacred Orb of Insight	1			100	18	292	0		2	spea,uni	sr69,qty=1						useitem			100	aura	100	120	12	17	all-stats	100		10	20	cast2	100		35	35	mana-kill	100		2	2	sacred	100		1	1																																																											0
Sacred Orb of Insight	1			100	18	292	0		2	spea,crf	sr69,qty=1						useitem			100	aura	100	120	12	17	all-stats	100		10	20	cast2	100		35	35	mana-kill	100		2	2	sacred	100		1	1																																																											0
Sacred Orb of Insight	1			100	18	292	0		2	staf,uni	sr69,qty=1						useitem			100	aura	100	120	12	17	all-stats	100		10	20	cast2	100		35	35	mana-kill	100		2	2	sacred	100		1	1																																																											0
Sacred Orb of Insight	1			100	18	292	0		2	staf,crf	sr69,qty=1						useitem			100	aura	100	120	12	17	all-stats	100		10	20	cast2	100		35	35	mana-kill	100		2	2	sacred	100		1	1																																																											0
Sacred Orb of Insight	1			100	18	292	0		2	pole,uni	sr69,qty=1						useitem			100	aura	100	120	12	17	all-stats	100		10	20	cast2	100		35	35	mana-kill	100		2	2	sacred	100		1	1																																																											0
Sacred Orb of Insight	1			100	18	292	0		2	pole,crf	sr69,qty=1						useitem			100	aura	100	120	12	17	all-stats	100		10	20	cast2	100		35	35	mana-kill	100		2	2	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	weap,uni	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	pole,uni	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	pole,crf	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	spea,uni	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	spea,crf	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	staf,uni	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	staf,crf	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	bow,uni	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	bow,crf	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	xbow,uni	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Purity	1			100	18	292	0		2	xbow,crf	sr70,qty=1						useitem			100	aura	100	99	10	12	curse-res	100		30	30	dmg-demon	100		80	120	swing2	100		45	45	sacred	100		1	1																																																											0
Sacred Orb of Spirit (weapon)	1			100	18	292	0		2	staf,uni	sr71,qty=1						useitem			100	mana	100		59	82	balance3	100		55	55	vit	100		11	22	allskills	100		2	2	sacred	100		1	1																																																											0
Sacred Orb of Spirit (weapon)	1			100	18	292	0		2	staf,crf	sr71,qty=1						useitem			100	mana	100		59	82	balance3	100		55	55	vit	100		11	22	allskills	100		2	2	sacred	100		1	1																																																											0
Sacred Orb of Spirit (weapon)	1			100	18	292	0		2	swor,uni	sr71,qty=1						useitem			100	mana	100		59	82	balance3	100		25	25	vit	100		11	22	allskills	100		1	1	sacred	100		1	1																																																											0
Sacred Orb of Spirit (weapon)	1			100	18	292	0		2	swor,crf	sr71,qty=1						useitem			100	mana	100		59	82	balance3	100		25	25	vit	100		11	22	allskills	100		1	1	sacred	100		1	1																																																											0
																																																																																																								0
### NOT IMPLEMENTED YET ###																																																																																																								0
Sacred Orb of Zephyr																																																																																																								0
Sacred Orb of Treachery																																																																																																								0
Sacred Orb of Melody																																																																																																								0
Sacred Orb of Passion																																																																																																								0
### NOT IMPLEMENTED YET ###																																																																																																								0
																																																																																																								0
SACRED ORBS - QUIVER MODS																																																																																																								0
Sacred Orb of Scripture	1			100	18	292	0		2	misl,uni	sr80,qty=1						useitem			100	hp	100		20	20	res-ltng	100		40	50	res-pois	100		40	50	dmg%	100		10	20	sacred	100		1	1																																																											0
Sacred Orb of Scripture	1			100	18	292	0		2	misl,crf	sr80,qty=1						useitem			100	hp	100		20	20	res-ltng	100		40	50	res-pois	100		40	50	dmg%	100		10	20	sacred	100		1	1																																																											0
Sacred Orb of Foresight	1			100	18	292	0		2	misl,uni	sr81,qty=1						useitem			100	regen-mana	100		20	20	res-cold	100		40	50	res-fire	100		40	50	dmg%	100		10	20	sacred	100		1	1																																																											0
Sacred Orb of Foresight	1			100	18	292	0		2	misl,crf	sr81,qty=1						useitem			100	regen-mana	100		20	20	res-cold	100		40	50	res-fire	100		40	50	dmg%	100		10	20	sacred	100		1	1																																																											0
Sacred Orb of Echo	1			100	18	292	0		2	misl,uni	sr82,qty=1						useitem			100	pierce	100		20	30	heal-kill	100		2	2	dmg%	100		20	30	red-dmg	100		9	9	sacred	100		1	1																																																											0
Sacred Orb of Echo	1			100	18	292	0		2	misl,crf	sr82,qty=1						useitem			100	pierce	100		20	30	heal-kill	100		2	2	dmg%	100		20	30	red-dmg	100		9	9	sacred	100		1	1																																																											0
Sacred Orb of Tantrum	1			100	18	292	0		2	misl,uni	sr83,qty=1						useitem			100	dmg%	100		120	140	swing2	100		50	60	allskills	100		2	2	move2	100		15	15	sacred	100		1	1																																																											0
Sacred Orb of Tantrum	1			100	18	292	0		2	misl,crf	sr83,qty=1						useitem			100	dmg%	100		120	140	swing2	100		50	60	allskills	100		2	2	move2	100		15	15	sacred	100		1	1																																																											0
																																																																																																								0
CARTOGRAPHER'S CHISEL																																																																																																								0
Cartohrapher's Chisel - Tier 1	1	4		100	16	293	1		2	t1me,nor,qty=1	ccsl,qty=1						usetype,nor			100	map-glob-density	100		55	55	map-play-mag-gold%	100		25	25	map-mon-hp%	100		5	5	chiseled-hidden	100		1	1																																																																0
Cartohrapher's Chisel - Tier 2	1	4		100	16	293	1		2	t2me,nor,qty=1	ccsl,qty=1						usetype,nor			100	map-glob-density	100		65	65	map-play-mag-gold%	100		25	25	map-mon-hp%	100		8	8	map-mon-ed%	100		5	5	chiseled-hidden	100		1	1																																																											0
Cartohrapher's Chisel - Tier 3	1	4		100	16	293	1		2	t3me,nor,qty=1	ccsl,qty=1						usetype,nor			100	map-glob-density	100		75	75	map-play-mag-gold%	100		25	25	map-mon-hp%	100		10	10	map-mon-ed%	100		8	8	chiseled-hidden	100		1	1																																																											0
Cartohrapher's Chisel - Tier 1	1	4		100	16	293	1		2	t1me,mag	ccsl,qty=1						useitem			100	map-glob-density	100		55	55	map-play-mag-gold%	100		25	25	map-mon-hp%	100		5	5	chiseled-hidden	100		1	1																																																																0
Cartohrapher's Chisel - Tier 2	1	4		100	16	293	1		2	t2me,mag	ccsl,qty=1						useitem			100	map-glob-density	100		65	65	map-play-mag-gold%	100		25	25	map-mon-hp%	100		8	8	map-mon-ed%	100		5	5	chiseled-hidden	100		1	1																																																											0
Cartohrapher's Chisel - Tier 3	1	4		100	16	293	1		2	t3me,mag	ccsl,qty=1						useitem			100	map-glob-density	100		75	75	map-play-mag-gold%	100		25	25	map-mon-hp%	100		10	10	map-mon-ed%	100		8	8	chiseled-hidden	100		1	1																																																											0
Cartohrapher's Chisel - Tier 1	1	4		100	16	293	1		2	t1me,rar	ccsl,qty=1						useitem			100	map-glob-density	100		55	55	map-play-mag-gold%	100		25	25	map-mon-hp%	100		5	5	chiseled-hidden	100		1	1																																																																0
Cartohrapher's Chisel - Tier 2	1	4		100	16	293	1		2	t2me,rar	ccsl,qty=1						useitem			100	map-glob-density	100		65	65	map-play-mag-gold%	100		25	25	map-mon-hp%	100		8	8	map-mon-ed%	100		5	5	chiseled-hidden	100		1	1																																																											0
Cartohrapher's Chisel - Tier 3	1	4		100	16	293	1		2	t3me,rar	ccsl,qty=1						useitem			100	map-glob-density	100		75	75	map-play-mag-gold%	100		25	25	map-mon-hp%	100		10	10	map-mon-ed%	100		8	8	chiseled-hidden	100		1	1																																																											0
Cartohrapher's Chisel - Tier 4	1	4		100	16	293	1		2	t4me,rar	ccsl,qty=1						useitem			100	map-glob-density	100		75	75	map-play-mag-gold%	100		25	25	map-mon-hp%	100		12	12	map-mon-ed%	100		12	12	chiseled-hidden	100		1	1																																																											0
																																																																																																								0
CARTOGRAPHER'S CHISEL OF AVARICE																																																																																																								0
																																																																																																								0
Cartohrapher's Chisel - Tier 1	1	4		100	16	293	1		2	t1me,nor,qty=1	ccsa,qty=1						usetype,nor			100	map-play-addxp	100		75	75	map-play-mag-gold%	100		75	75	map-mon-hp%	100		5	5	chiseled-hidden	100		1	1																																																																0
Cartohrapher's Chisel - Tier 2	1	4		100	16	293	1		2	t2me,nor,qty=1	ccsa,qty=1						usetype,nor			100	map-play-addxp	100		75	75	map-play-mag-gold%	100		75	75	map-mon-hp%	100		8	8	map-mon-ed%	100		5	5	chiseled-hidden	100		1	1																																																											0
